yr,service,inci_id,calltime,case_id,callsource,nature,closecode,closed_as,secs_to_disp,secs_to_arrv,secs_to_close,disp,arrv,beat,priority,zip,primeunit,units_dispd,units_arrived
2015,LAW ,15063120,2015-03-19 03:22:14.000,,PHONE,ASSIST FIRE DEPARTMENT,DIS ,DISREGARD,,,166,0,0,EP05,P,97402,,0,0
2015,LAW ,15063123,2015-03-19 03:27:59.000,,PHONE,SUSPICIOUS SUBJECT,GOA ,GONE ON ARRIVAL,629.0,631.0,929,1,1,EP02,3,97401,6E28  ,1,1
2015,LAW ,15063127,2015-03-19 03:32:25.000,,PHONE,DISORDERLY SUBJECT,ADVI,ADVISED,269.0,597.0,795,1,1,EP05,P,97402,5E56  ,2,2
2015,LAW ,15063132,2015-03-19 04:17:55.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,6144,1,1,EP02,6,97401,6E28  ,1,1
2015,LAW ,15063135,2015-03-19 04:38:17.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,4911,1,1,EP02,6,97401,6E15  ,2,2
2015,LAW ,15063138,2015-03-19 04:47:28.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,2266,1,1,EP02,6,97401,6E26  ,1,1
2015,LAW ,15063139,2015-03-19 04:49:29.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,1270,1,1,EP02,6,97401,5E45  ,2,2
2015,LAW ,15063142,2015-03-19 05:00:37.000,,SELF,PERSON STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,194,1,1,EP05,6,97402,1D12  ,1,1
2015,LAW ,15063143,2015-03-19 05:11:24.000,,PHONE,ASSIST PUBLIC- POLICE,ASST,ASSISTED,802.0,974.0,1652,1,1,EP05,3,97402,5E56  ,2,2
2015,LAW ,15063144,2015-03-19 05:17:51.000,,SELF,PERSON STOP,ASST,ASSISTED,0.0,0.0,325,1,1,EP05,6,97402,6E35  ,1,1
2015,LAW ,15063145,2015-03-19 05:23:48.000,,SELF,PATROL CHECK,ASST,ASSISTED,1.0,1.0,401,1,1,EP05,6,97402,6E35  ,1,1
2015,LAW ,15063148,2015-03-19 05:31:56.000,,PHONE,TRAFFIC HAZARD,GOA ,GONE ON ARRIVAL,1954.0,,1958,1,0,EP02,3,97401,6E28  ,1,1
2015,LAW ,15063149,2015-03-19 05:34:18.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,379,1,1,EP05,6,97402,6E35  ,1,1
2015,LAW ,15063156,2015-03-19 06:27:39.000,,PHONE,CRIMINAL TRESPASS,DIS ,DISREGARD,,,1243,0,0,EP02,3,97401,,0,0
2015,LAW ,15063157,2015-03-19 06:29:12.000,,PHONE,UNKNOWN PROBLEM,DIS ,DISREGARD,,,139,0,0,EP03,3,97403,,0,0
2015,LAW ,15063158,2015-03-19 06:39:43.000,,PHONE,LOUD NOISE,INFO,INFORMATION ONLY,,,119,0,0,EP03,P,97401,,0,0
2015,LAW ,15063161,2015-03-19 06:47:17.000,,PHONE,SUSPICIOUS SUBJECT,INFO,INFORMATION ONLY,6113.0,,6116,1,0,EP03,3,97403,2E34  ,1,1
2015,LAW ,15063168,2015-03-19 07:14:16.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,589,1,1,EP02,6,97401,1F66  ,2,2
2015,LAW ,15063170,2015-03-19 07:21:39.000,,PHONE,SPEEDING VEHICLE,REL ,REFERRED TO OTHER AGENCY,,,365,0,0,EP06,3,97404,,0,0
2015,LAW ,15063171,2015-03-19 07:23:27.000,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,220.0,976.0,1797,1,1,EP05,3,97402,1Z57  ,3,2
2015,LAW ,15063172,2015-03-19 07:23:55.000,,SELF,PERSON STOP,ADVI,ADVISED,1.0,1.0,168,1,1,EP02,6,97401,1F62  ,2,2
2015,LAW ,15063173,2015-03-19 07:25:43.000,,PHONE,BEAT INFORMATION,INFO,INFORMATION ONLY,3460.0,,3473,1,0,EP05,5,97402,1E57  ,3,3
2015,LAW ,15063174,2015-03-19 07:28:31.000,1504669,SELF,PERSON STOP,ARR ,ARREST,0.0,0.0,23172,1,1,EP02,6,97401,1F66  ,7,6
2015,LAW ,15063176,2015-03-19 07:32:48.000,,SELF,DISABLED VEHICLE,ASST,ASSISTED,0.0,0.0,1848,1,1,EP01,P,97401,1M11  ,1,1
2015,LAW ,15063177,2015-03-19 07:35:15.000,,PHONE,SUBJECT DOWN,UTL ,UNABLE TO LOCATE,496.0,,1162,1,0,EP06,1,97404,1E67  ,2,2
2015,LAW ,15063178,2015-03-19 07:36:04.000,,SELF,PERSON STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,442,1,1,EP05,6,97402,1E67  ,1,1
2015,LAW ,15063179,2015-03-19 07:37:11.000,,PHONE,CHECK WELFARE,ASST,ASSISTED,954.0,1444.0,2689,1,1,EP02,3,97401,1E51  ,3,3
2015,LAW ,15063180,2015-03-19 07:39:59.000,,PHONE,CRIMINAL TRESPASS,ADVI,ADVISED,3007.0,3683.0,4056,1,1,EP01,3,97401,2P15  ,1,1
2015,LAW ,15063184,2015-03-19 07:50:12.000,,PHONE,CHECK WELFARE,ADVI,ADVISED,2661.0,3101.0,3733,1,1,EP06,3,97404,1E67  ,4,3
2015,LAW ,15063189,2015-03-19 07:54:20.000,,W911,MOTOR VEH ACC UNKNOWN INJ,NOIN,NO INVESTIGATION,68.0,659.0,2660,1,1,EP05,1,97402,1E53  ,2,2
2015,LAW ,15063190,2015-03-19 07:55:02.000,,SELF,ASSIST OUTSIDE AGENCY,ASST,ASSISTED,0.0,0.0,2193,1,1,EP04,6,97405,1E44  ,2,2
2015,LAW ,15063193,2015-03-19 07:57:35.000,1504670,PHONE,DOG VICIOUS,REPT,REPORT TAKEN,249.0,916.0,4312,1,1,EP01,3,97401,2C82  ,3,3
2015,LAW ,15063197,2015-03-19 08:06:05.000,,PHONE,ILLEGAL CAMPING,CAMP,,,,305,0,0,EP04,5,97402,,0,0
2015,LAW ,15063199,2015-03-19 08:12:15.000,,PHONE,INCOMPLETE CALL,DIS ,DISREGARD,,,196,0,0,EP01,3,97401,,0,0
2015,LAW ,15063202,2015-03-19 08:18:28.000,,PHONE,DISABLED VEHICLE,DIS ,DISREGARD,,,276,0,0,EP03,3,97403,,0,0
2015,LAW ,15063208,2015-03-19 08:29:04.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,409,1,1,EP03,6,97405,1M13  ,1,1
2015,LAW ,15063212,2015-03-19 08:32:40.000,,PHONE,ILLEGAL CAMPING,CAMP,,,,73,0,0,EP03,8,97405,,0,0
2015,LAW ,15063213,2015-03-19 08:33:55.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,424,1,1,EPUO,6,97403,1M17  ,1,1
2015,LAW ,15063215,2015-03-19 08:37:07.000,,PHONE,CHECK WELFARE,ADVI,ADVISED,1925.0,2040.0,4118,1,1,EP06,5,97404,1E51  ,2,2
2015,LAW ,15063219,2015-03-19 08:39:09.000,1504674,PHONE,CARDIAC ARREST,REPT,REPORT TAKEN,144.0,639.0,18424,1,1,EP02,1,97401,1E57  ,4,4
2015,LAW ,15063221,2015-03-19 08:40:03.000,,PHONE,EXPLOSION,REL ,REFERRED TO OTHER AGENCY,,,964,0,0,EP06,1,97404,,0,0
2015,LAW ,15063224,2015-03-19 08:43:02.000,1504671,SELF,DISORDERLY JUVENILES,ARR ,ARREST,1.0,1.0,9011,1,1,EP04,P,97405,2P14  ,1,1
2015,LAW ,15063225,2015-03-19 08:43:44.000,,PHONE,HARASSMENT,ADVI,ADVISED,801.0,1116.0,2823,1,1,EP01,5,97401,2E14  ,2,2
2015,LAW ,15063227,2015-03-19 08:45:39.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,440,1,1,EP03,6,97405,1M13  ,1,1
2015,LAW ,15063228,2015-03-19 08:45:57.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,5244,1,1,EP05,6,97402,1M14  ,2,1
2015,LAW ,15063230,2015-03-19 08:47:59.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,114,1,1,EP01,6,97401,2P15  ,1,1
2015,LAW ,15063231,2015-03-19 08:48:31.000,,PHONE,ILLEGAL CAMPING,CAMP,,,,912,0,0,EP05,5,97402,,0,0
2015,LAW ,15063234,2015-03-19 08:53:08.000,,PHONE,TRANSPORT,DIS ,DISREGARD,,,925,0,0,EP05,5,97402,CAHOOT,0,0
2015,LAW ,15063238,2015-03-19 08:58:15.000,1504672,SELF,ASSAULT,REPT,REPORT TAKEN,0.0,0.0,1469,1,1,EP05,6,97402,2P11  ,1,1
2015,LAW ,15063242,2015-03-19 09:07:09.000,1505015,PHONE,THEFT OF BICYCLE,REPT,REPORT TAKEN,,,510,0,0,EP02,P,97401,,0,0
2015,LAW ,15063243,2015-03-19 09:08:59.000,,PHONE,SUSPICIOUS SUBJECT,INFO,INFORMATION ONLY,,,236,0,0,EP05,P,97402,,0,0
2015,LAW ,15063245,2015-03-19 09:10:07.000,,SELF,FOLLOW UP,RSLV,RESOLVED,0.0,0.0,933,1,1,EP01,P,97401,2C82  ,1,1
2015,LAW ,15063248,2015-03-19 09:18:43.000,,PHONE,HIT AND RUN,UNFD,UNFOUNDED,1183.0,2439.0,5748,1,1,EP02,4,97401,2E26  ,1,1
2015,LAW ,15063250,2015-03-19 09:21:24.000,,PHONE,MISSING PERSON,DIS ,DISREGARD,,,2052,0,0,EP01,4,97401,,0,0
2015,LAW ,15063254,2015-03-19 09:29:34.000,,PHONE,HIT AND RUN,INFO,INFORMATION ONLY,,,510,0,0,EP05,P,97402,,0,0
2015,LAW ,15063259,2015-03-19 09:40:23.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,985,1,1,EP01,6,97401,2E14  ,1,1
2015,LAW ,15063260,2015-03-19 09:42:12.000,,PHONE,DOG VICIOUS,RSLV,RESOLVED,361.0,1356.0,2718,1,1,EP05,4,97402,2C82  ,1,1
2015,LAW ,15063262,2015-03-19 09:43:47.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,178,1,1,EP02,6,97401,1F64  ,1,1
2015,LAW ,15063263,2015-03-19 09:44:19.000,,PHONE,THEFT FROM VEHICLE,ADVI,ADVISED,,,150,0,0,EP03,9,97401,,0,0
2015,LAW ,15063265,2015-03-19 09:47:14.000,1504676,PHONE,THEFT FROM VEHICLE,REPT,REPORT TAKEN,177.0,375.0,14380,1,1,EP03,3,97401,1F64  ,1,1
2015,LAW ,15063266,2015-03-19 09:47:31.000,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,0.0,11429,1,1,EP06,6,97404,2P13  ,1,1
2015,LAW ,15063267,2015-03-19 09:49:13.000,,PHONE,CHECK WELFARE,PCHK,PATROL CHECK,547.0,1425.0,2287,1,1,EP06,3,97404,1E53  ,2,2
2015,LAW ,15063270,2015-03-19 09:57:49.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,282,1,1,EP01,6,97401,2E34  ,1,1
2015,LAW ,15063272,2015-03-19 09:59:33.000,,PHONE,OPEN CONTAINER,PCHK,PATROL CHECK,1014.0,1014.0,1016,1,1,EP05,5,97402,1E44  ,1,1
2015,LAW ,15063276,2015-03-19 10:03:25.000,,PHONE,CHECK WELFARE,GOA ,GONE ON ARRIVAL,265.0,837.0,1371,1,1,EP02,3,97401,4F72  ,3,1
2015,LAW ,15063282,2015-03-19 10:16:02.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,76,1,1,EP02,6,97401,2E34  ,1,1
2015,LAW ,15063285,2015-03-19 10:17:24.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,305,1,1,EP01,6,97408,SLT1  ,1,1
2015,LAW ,15063292,2015-03-19 10:23:43.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,458,1,1,EP05,6,97402,1E42  ,1,1
2015,LAW ,15063294,2015-03-19 10:26:19.000,,PHONE,INFORMATION- BOTH PD AND FD,REL ,REFERRED TO OTHER AGENCY,,,44,0,0,EP02,5,97402,,0,0
2015,LAW ,15063295,2015-03-19 10:31:18.000,,PHONE,LOCATION STOLEN VEHICLE,ACC ,ACCIDENTALLY CHOSE NEW EVENT,,,3547,0,0,EP01,3,97401,,0,0
2015,LAW ,15063296,2015-03-19 10:31:38.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,688,1,1,EP01,6,97408,SLT1  ,1,1
2015,LAW ,15063297,2015-03-19 10:31:48.000,1504679,PHONE,UNAUTHORIZED USE OF VEHICLE,REPT,REPORT TAKEN,561.0,1743.0,4763,1,1,EP02,3,97401,2E22  ,1,1
2015,LAW ,15063298,2015-03-19 10:32:33.000,,PHONE,BLOCKED ALLEY,PCO ,RELAYED TO PARKING CONTROL,,,1163,0,0,EP04,5,97405,,0,0
2015,LAW ,15063299,2015-03-19 10:34:50.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,885,1,1,EP01,6,97401,CMD6  ,1,1
2015,LAW ,15063301,2015-03-19 10:36:56.000,,SELF,PERSON STOP,ADVI,ADVISED,0.0,0.0,149,1,1,EP05,6,97402,2X20  ,1,1
2015,LAW ,15063302,2015-03-19 10:37:42.000,1504677,PHONE,BURGLARY,REPT,REPORT TAKEN,564.0,1857.0,5395,1,1,EP04,4,97405,1E44  ,1,1
2015,LAW ,15063304,2015-03-19 10:40:03.000,,PHONE,INTOXICATED SUBJECT,GOA ,GONE ON ARRIVAL,348.0,521.0,710,1,1,EP03,3,97403,2E34  ,2,2
2015,LAW ,15063305,2015-03-19 10:42:07.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,127,1,1,EP03,6,97401,2E34  ,1,1
2015,LAW ,15063306,2015-03-19 10:42:58.000,,PHONE,CRIMINAL TRESPASS,PCHK,PATROL CHECK,1238.0,1238.0,1893,1,1,EP01,3,97401,2E14  ,1,1
2015,LAW ,15063311,2015-03-19 10:47:36.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,1695,1,1,EP01,6,97408,SLT1  ,1,1
2015,LAW ,15063312,2015-03-19 10:48:57.000,,PHONE,FOUND PROPERTY,RSLV,RESOLVED,1358.0,2478.0,4623,1,1,EP02,5,97401,3W73  ,2,1
2015,LAW ,15063315,2015-03-19 10:49:43.000,,PHONE,FRAUD,WCB ,CALLER WILL CALL BACK,,,352,0,0,EP05,4,97402,,0,0
2015,LAW ,15063319,2015-03-19 10:55:02.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,229,1,1,EP02,6,97401,2E34  ,1,1
2015,LAW ,15063320,2015-03-19 10:55:37.000,,W911,ATTEMPT TO LOCATE DRUNK DRIVER,REL ,REFERRED TO OTHER AGENCY,,,790,0,0,EP01,4,97408,,0,0
2015,LAW ,15063322,2015-03-19 10:58:21.000,,PHONE,CHECK WELFARE,ASST,ASSISTED,734.0,1272.0,5951,1,1,EP01,3,97408,CAHOOT,5,5
2015,LAW ,15063323,2015-03-19 10:59:24.000,,PHONE,LOCATE MISSING PERSON,WCB ,CALLER WILL CALL BACK,,,1890,0,0,EP01,5,97401,,0,0
2015,LAW ,15063324,2015-03-19 11:00:54.000,,W911,ASSIST OUTSIDE AGENCY,ASST,ASSISTED,197.0,629.0,1950,1,1,EP04,3,97405,1E42  ,2,2
2015,LAW ,15063326,2015-03-19 11:01:42.000,1504678,SELF,DOG AT LARGE,REPT,REPORT TAKEN,0.0,0.0,1835,1,1,EP04,P,97405,2C82  ,1,1
2015,LAW ,15063331,2015-03-19 11:06:18.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,282,1,1,EP01,6,97401,SLT1  ,1,1
2015,LAW ,15063332,2015-03-19 11:07:19.000,,PHONE,ILLEGAL CAMPING,CAMP,,,,268,0,0,EP04,5,97405,,0,0
2015,LAW ,15063336,2015-03-19 11:12:43.000,1504683,PHONE,THEFT,REPT,REPORT TAKEN,1256.0,1943.0,6745,1,1,EP05,4,97402,3E55  ,1,1
2015,LAW ,15063339,2015-03-19 11:20:30.000,,PHONE,ASSIST PUBLIC- POLICE,DDIS,DISREGARDED BY DISPATCH,4850.0,,16108,1,0,EP05,8,97402,CAHOOT,1,0
2015,LAW ,15063342,2015-03-19 11:27:22.000,,PHONE,ILLEGAL CAMPING,WARN,WARNING,2908.0,3287.0,5056,1,1,EP02,5,97401,3E29  ,2,2
2015,LAW ,15063343,2015-03-19 11:35:52.000,,SELF,TRAFFIC STOP,ADVI,ADVISED,0.0,0.0,329,1,1,EP01,6,97401,1M12  ,2,2
2015,LAW ,15063344,2015-03-19 11:36:27.000,,SELF,FOLLOW UP,PDIS,DISREGARDED BY PATROL SUPERVISOR,0.0,0.0,1489,1,1,EP02,P,97401,,1,0
2015,LAW ,15063347,2015-03-19 11:39:15.000,,PHONE,DRUG INFO,GOA ,GONE ON ARRIVAL,98.0,985.0,1508,1,1,EP05,5,97402,3E58  ,1,1
2015,LAW ,15063349,2015-03-19 11:40:08.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,86,1,1,EP01,6,97401,4F73  ,1,1
2015,LAW ,15063350,2015-03-19 11:40:26.000,,PHONE,INFORMATION- BOTH PD AND FD,REL ,REFERRED TO OTHER AGENCY,,,66,0,0,EP02,5,97401,,0,0
2015,LAW ,15063351,2015-03-19 11:40:25.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,1.0,1.0,539,1,1,EP03,6,97401,1M11  ,1,1
2015,LAW ,15063352,2015-03-19 11:40:48.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,577,1,1,EP02,6,97401,3E25  ,1,1
2015,LAW ,15063353,2015-03-19 11:42:27.000,1504688,PHONE,THEFT,REPT,REPORT TAKEN,1452.0,3464.0,6028,1,1,EP05,4,97402,3W73  ,1,1
2015,LAW ,15063354,2015-03-19 11:43:40.000,,PHONE,HIT AND RUN,INFO,INFORMATION ONLY,1026.0,2154.0,4619,1,1,EP01,4,97401,2E14  ,1,1
2015,LAW ,15063358,2015-03-19 11:49:43.000,1504690,PHONE,THEFT,CLC ,CITED IN LIEU OF CUSTODY,1171.0,2002.0,12125,1,1,EP05,4,97402,3E56  ,1,1
2015,LAW ,15063359,2015-03-19 11:50:37.000,,SELF,PERSON STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,827,1,1,EP02,6,97401,3E25  ,1,1
2015,LAW ,15063360,2015-03-19 11:51:17.000,,PHONE,INFORMATION - POLICE,PW  ,PUBLIC WORKS,,,237,0,0,EP01,7,97401,,0,0
2015,LAW ,15063362,2015-03-19 11:53:30.000,,E911,INTOXICATED SUBJECT,PDIS,DISREGARDED BY PATROL SUPERVISOR,,,3644,0,0,EP02,7,97401,CAHOOT,0,0
2015,LAW ,15063363,2015-03-19 11:54:46.000,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,204,1,1,EP02,6,97401,1M11  ,1,1
2015,LAW ,15063365,2015-03-19 11:55:32.000,,PHONE,THEFT,DIS ,DISREGARD,,,105,0,0,EP03,P,97403,,0,0
2015,LAW ,15063366,2015-03-19 11:56:27.000,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,629.0,2790,1,1,LS16,P,97405,2Y49  ,1,1
2015,LAW ,15063368,2015-03-19 11:58:21.000,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,,303,1,0,LS13,P,97402,2Y42  ,2,2
2015,LAW ,15063371,2015-03-19 12:01:36.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,756,1,1,EP05,6,97402,1E42  ,1,1
2015,LAW ,15063372,2015-03-19 12:03:15.000,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,330.0,1767,1,1,EP01,P,97408,3E16  ,1,1
2015,LAW ,15063374,2015-03-19 12:08:15.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,663,1,1,EP01,6,97401,1M17  ,1,1
2015,LAW ,15063376,2015-03-19 12:10:34.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,756,1,1,EP03,6,97405,3E25  ,1,1
2015,LAW ,15063377,2015-03-19 12:10:59.000,,PHONE,ASSIST PUBLIC- POLICE,FIX ,FIX-IT TICKET,,,283,0,0,EP01,5,97401,CNTR  ,0,0
2015,LAW ,15063378,2015-03-19 12:10:25.000,1504680,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP02,P,97401,3W79  ,0,0
2015,LAW ,15063379,2015-03-19 12:12:09.000,1504682,SELF,PERSON STOP,CLC ,CITED IN LIEU OF CUSTODY,0.0,0.0,509,1,1,EP02,6,97401,4F71  ,1,1
2015,LAW ,15063380,2015-03-19 12:13:21.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,557,1,1,EP02,6,97401,2E22  ,1,1
2015,LAW ,15063381,2015-03-19 12:13:42.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,643,1,1,EP02,6,97401,1M10  ,1,1
2015,LAW ,15063382,2015-03-19 12:14:07.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,497,1,1,EP02,6,97401,1M11  ,1,1
2015,LAW ,15063383,2015-03-19 12:17:16.000,,PHONE,EMERGENCY MESSAGE,PCHK,PATROL CHECK,1194.0,1196.0,1351,1,1,EP05,5,97402,1E53  ,1,1
2015,LAW ,15063384,2015-03-19 12:18:49.000,,SELF,PERSON STOP,WARN,WARNING,0.0,0.0,2732,1,1,EP05,6,97402,3E58  ,2,2
2015,LAW ,15063389,2015-03-19 12:23:42.000,,SELF,SUSPICIOUS CONDITIONS,PCHK,PATROL CHECK,0.0,163.0,1729,1,1,EP03,P,97405,3E25  ,2,2
2015,LAW ,15063390,2015-03-19 12:24:22.000,1504686,SELF,PATROL CHECK,ARR ,ARREST,0.0,0.0,2683,1,1,EP02,6,97401,4F71  ,2,2
2015,LAW ,15063392,2015-03-19 12:27:02.000,,PHONE,CHECK WELFARE,DDIS,DISREGARDED BY DISPATCH,,,6302,0,0,EP01,8,97401,CAHOOT,0,0
2015,LAW ,15063393,2015-03-19 12:28:39.000,1504685,SELF,DOG AT LARGE,REPT,REPORT TAKEN,0.0,0.0,2243,1,1,LS13,P,97405,2C82  ,1,1
2015,LAW ,15063394,2015-03-19 12:22:54.000,1504684,RPTO,THEFT FROM VEHICLE,REPT,REPORT TAKEN,,,0,0,0,EP03,P,97401,3W79  ,0,0
2015,LAW ,15063397,2015-03-19 12:30:54.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,676,1,1,EP02,6,97401,1M11  ,1,1
2015,LAW ,15063398,2015-03-19 12:31:22.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,59,1,1,EP02,6,97401,3F68  ,1,1
2015,LAW ,15063401,2015-03-19 12:34:30.000,1504687,SELF,PERSON STOP,CLC ,CITED IN LIEU OF CUSTODY,0.0,0.0,888,1,1,EP02,6,97401,4F72  ,1,1
2015,LAW ,15063403,2015-03-19 12:34:53.000,,PHONE,FOUND SYRINGE,RSLV,RESOLVED,3478.0,3656.0,3677,1,1,EP05,8,97402,3W73  ,1,1
2015,LAW ,15063404,2015-03-19 12:34:54.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,421,1,1,EP02,6,97401,1M10  ,1,1
2015,LAW ,15063405,2015-03-19 12:37:31.000,,PHONE,ILLEGAL CAMPING,CAMP,,,,425,0,0,EP02,P,97401,,0,0
2015,LAW ,15063409,2015-03-19 12:46:45.000,,PHONE,ASSIST PUBLIC- POLICE,ADVI,ADVISED,,,138,0,0,EP01,5,97401,CNTR  ,0,0
2015,LAW ,15063412,2015-03-19 12:48:20.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,889,1,1,EP01,6,97401,SLT2  ,1,1
2015,LAW ,15063413,2015-03-19 12:50:20.000,,SELF,FOLLOW UP,FUP ,FOLLOW UP INVESTIGATION,0.0,889.0,2732,1,1,EP03,P,97403,3E36  ,1,1
2015,LAW ,15063415,2015-03-19 12:53:27.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,1.0,1.0,275,1,1,EP01,6,97401,3E16  ,1,1
2015,LAW ,15063416,2015-03-19 12:55:15.000,,PHONE,CHECK WELFARE,ASST,ASSISTED,11098.0,11533.0,12164,1,1,EP05,8,97402,CAHOOT,1,1
2015,LAW ,15063419,2015-03-19 12:58:30.000,,SELF,TRAFFIC STOP,FI  ,FIELD INVESTIGATION,0.0,0.0,556,1,1,EP04,6,97405,2P14  ,1,1
2015,LAW ,15063422,2015-03-19 12:59:32.000,,PHONE,ASSIST PUBLIC- POLICE,ASST,ASSISTED,3604.0,4859.0,10772,1,1,EP03,8,97405,CAHOOT,1,1
2015,LAW ,15063430,2015-03-19 13:02:59.000,,W911,DISORDERLY JUVENILES,UTL ,UNABLE TO LOCATE,307.0,466.0,1766,1,1,EP04,3,97402,3E46  ,3,3
2015,LAW ,15063432,2015-03-19 13:04:22.000,,PHONE,SUBJECT DOWN,ASST,ASSISTED,146.0,370.0,3234,1,1,EP05,1,97402,CAHOOT,3,3
2015,LAW ,15063436,2015-03-19 13:05:56.000,,SELF,TRAFFIC STOP,UTC ,UNIFORM TRAFFIC CITATION ISSUED,0.0,0.0,530,1,1,EP05,6,97402,1M15  ,1,1
2015,LAW ,15063438,2015-03-19 13:08:31.000,,PHONE,LOCATION STOLEN PROPERTY,GOA ,GONE ON ARRIVAL,423.0,581.0,1276,1,1,EP02,3,97401,3E25  ,2,2
2015,LAW ,15063443,2015-03-19 13:10:10.000,,SELF,TRAFFIC STOP,WARN,WARNING,0.0,0.0,252,1,1,EP02,6,97401,3E29  ,1,1
2015,LAW ,15063444,2015-03-19 13:10:40.000,1504692,PHONE,SHOPLIFT 3050 PROGRAM,CLC ,CITED IN LIEU OF CUSTODY,227.0,463.0,2650,1,1,EP05,3,97402,3E55  ,1,1
2015,LAW ,15063445,2015-03-19 13:11:45.000,,PHONE,TRANSPORT,RSLV,RESOLVED,9940.0,,9970,1,0,EP01,8,97401,CAHOOT,1,1
2015,LAW ,15063451,2015-03-19 13:16:13.000,,SELF,PATROL CHECK,PCHK,PATROL CHECK,0.0,0.0,202,1,1,EP04,6,97402,SLT2  ,1,1
2015,LAW ,15063453,2015-03-19 13:16:58.000,,PHONE,LOUD NOISE,ACC ,ACCIDENTALLY CHOSE NEW EVENT,,,69,0,0,EP05,5,97402,,0,0
2015,LAW ,15063456,2015-03-19 13:18:58.000,,PHONE,ASSIST PUBLIC- POLICE,GOA ,GONE ON ARRIVAL,7917.0,8632.0,8808,1,1,EP03,8,97405,CAHOOT,1,1
2015,LAW ,15063457,2015-03-19 13:20:36.000,1504691,RPTO,THEFT,REPT,REPORT TAKEN,,,0,0,0,EP01,P,97401,2Y42  ,0,0
2015,LAW ,15063460,2015-03-19 13:24:00.000,,PHONE,RECKLESS DRIVING,REL ,REFERRED TO OTHER AGENCY,,,587,0,0,EP01,3,97401,,0,0
